name	term	lev	seq	value
"ncRNA processing"	GO:0034470	7	"LOC111099625"	-0.207700396360935
"ncRNA processing"	GO:0034470	7	"LOC111099660"	-0.00344349853104564
"ncRNA processing"	GO:0034470	7	"LOC111100044"	-0.128502777216274
"ncRNA processing"	GO:0034470	7	"LOC111102241"	0.0851057276616465
"ncRNA processing"	GO:0034470	7	"LOC111103620"	0.045912102503602
"ncRNA processing"	GO:0034470	7	"LOC111105066"	0.131907235377663
"ncRNA processing"	GO:0034470	7	"LOC111106001"	0.00907961494292309
"ncRNA processing"	GO:0034470	7	"LOC111106677"	-0.591610710827105
"ncRNA processing"	GO:0034470	7	"LOC111108641"	-0.208495671537998
"ncRNA processing"	GO:0034470	7	"LOC111108785"	-0.0698983449921726
"ncRNA processing"	GO:0034470	7	"LOC111109629"	-0.287221844520732
"ncRNA processing"	GO:0034470	7	"LOC111110009"	0.390915300686392
"ncRNA processing"	GO:0034470	7	"LOC111118082"	0.03914710850967
"ncRNA processing"	GO:0034470	7	"LOC111119458"	-0.0301657717181314
"ncRNA processing"	GO:0034470	7	"LOC111120126"	-0.168676979090338
"ncRNA processing"	GO:0034470	7	"LOC111120769"	-0.0909033978956792
"ncRNA processing"	GO:0034470	7	"LOC111122429"	-0.141785471510052
"ncRNA processing"	GO:0034470	7	"LOC111122686"	0.357974744365912
"ncRNA processing"	GO:0034470	7	"LOC111123031"	-0.247113695392498
"ncRNA processing"	GO:0034470	7	"LOC111123381"	-0.116691292935623
"ncRNA processing"	GO:0034470	7	"LOC111123590"	-0.317206044324062
"ncRNA processing"	GO:0034470	7	"LOC111126196"	-0.217429302564342
"ncRNA processing"	GO:0034470	7	"LOC111127646"	0.0581201978146582
"ncRNA processing"	GO:0034470	7	"LOC111127752"	-0.0512950331856104
"ncRNA processing"	GO:0034470	7	"LOC111128289"	-0.155825496834506
"ncRNA processing"	GO:0034470	7	"LOC111128345"	0.0111208585745839
"ncRNA processing"	GO:0034470	7	"LOC111128379"	0.264214185545879
"ncRNA processing"	GO:0034470	7	"LOC111129243"	-0.0600664368787207
"ncRNA processing"	GO:0034470	7	"LOC111129559"	0.882264562171379
"ncRNA processing"	GO:0034470	7	"LOC111130292"	1.96654651805686
"ncRNA processing"	GO:0034470	7	"LOC111131247"	-0.267629206494236
"ncRNA processing"	GO:0034470	7	"LOC111131492"	0.107513715582452
"ncRNA processing"	GO:0034470	7	"LOC111134884"	-0.0188629770296727
"ncRNA processing"	GO:0034470	7	"LOC111135868"	-0.0270363956325004
"ncRNA processing"	GO:0034470	7	"LOC111136820"	-0.0544856557845037
"ncRNA processing"	GO:0034470	7	"LOC111137280"	-0.0570365859000574
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111099623"	0.0103377452751343
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111099857"	-0.263433808968899
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111101460"	0.322419766540579
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111101832"	0.157938839197254
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111104253"	0.169388225320036
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111107847"	-0.419833698848408
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111108055"	0.42081481551831
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111108148"	0.147524858866885
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111108263"	-0.498669976045554
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111110313"	0.101167498416833
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111115725"	0.308531162179968
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111118635"	-0.378631376708174
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111118652"	-0.335673385752628
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111118665"	1.09069437442843
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111118963"	-0.139858476335053
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111119354"	0.0985658481027845
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111119430"	-3.16543985641231
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111119553"	0.0724791082930381
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111120899"	0.213101853606346
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111123900"	0.177978759490956
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111124379"	-0.931539337729677
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111125113"	0.437721708362755
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111125186"	-0.107207714284247
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111125541"	-0.0442949595110784
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111125665"	0.240546584991676
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111125723"	0.312805024907434
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111125817"	-0.403781263573452
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111126003"	0.122407153642566
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111128617"	-0.29233703619438
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111128976"	0.283027116896934
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111129859"	-0.0820842708380169
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111130020"	-0.15753688661294
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111130025"	0.279630738994846
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111130105"	-0.0451086142431354
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111130116"	0.231481463537027
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111130118"	0.197031450467994
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111130233"	0.0188438165585727
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111130240"	0.159401011972723
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111130709"	0.266854420085466
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111133148"	0.212558624476674
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111133426"	-0.311048772398174
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111135733"	0.191344821220021
"tRNA aminoacylation"	GO:0006418;GO:0043039;GO:0043038	6	"LOC111135739"	-0.104871315643186
