NC_035780.1	2931744	2936496	NC_035780.1	2935107	2935109	-50
NC_035780.1	2931744	2936496	NC_035780.1	2935107	2935109	-50
NC_035780.1	2931744	2936496	NC_035780.1	2935107	2935109	-50
NC_035780.1	2931744	2936496	NC_035780.1	2935107	2935109	-50
NC_035780.1	23733774	23761883	NC_035780.1	23739026	23739028	54
NC_035780.1	23733774	23761554	NC_035780.1	23739026	23739028	54
NC_035780.1	23733774	23758553	NC_035780.1	23739026	23739028	54
NC_035780.1	23733774	23758011	NC_035780.1	23739026	23739028	54
NC_035780.1	32697475	32718987	NC_035780.1	32708830	32708832	56
NC_035780.1	32697475	32718987	NC_035780.1	32708830	32708832	56
NC_035780.1	36251202	36284517	NC_035780.1	36253843	36253845	-52
NC_035780.1	36251202	36284517	NC_035780.1	36253843	36253845	-52
NC_035780.1	36251202	36284517	NC_035780.1	36253843	36253845	-52
NC_035780.1	36251202	36284517	NC_035780.1	36253843	36253845	-52
NC_035780.1	36251202	36284517	NC_035780.1	36253843	36253845	-52
NC_035780.1	36251202	36284517	NC_035780.1	36253843	36253845	-52
NC_035780.1	36251202	36284517	NC_035780.1	36253843	36253845	-52
NC_035780.1	36251202	36284517	NC_035780.1	36253843	36253845	-52
NC_035780.1	51195169	51484384	NC_035780.1	51241818	51241820	60
NC_035780.1	63199975	63216977	NC_035780.1	63202067	63202069	53
NC_035781.1	6341116	6366119	NC_035781.1	6355370	6355372	63
NC_035781.1	6341116	6366104	NC_035781.1	6355370	6355372	63
NC_035781.1	6341116	6366102	NC_035781.1	6355370	6355372	63
NC_035781.1	6341116	6366101	NC_035781.1	6355370	6355372	63
NC_035781.1	6341116	6366100	NC_035781.1	6355370	6355372	63
NC_035781.1	6341116	6366097	NC_035781.1	6355370	6355372	63
NC_035781.1	6341116	6366083	NC_035781.1	6355370	6355372	63
NC_035781.1	6341116	6366072	NC_035781.1	6355370	6355372	63
NC_035781.1	6341116	6366071	NC_035781.1	6355370	6355372	63
NC_035781.1	6341116	6366068	NC_035781.1	6355370	6355372	63
NC_035781.1	12980147	12997540	NC_035781.1	12991078	12991080	73
NC_035781.1	24118887	24179244	NC_035781.1	24176909	24176911	50
NC_035781.1	30611656	30628408	NC_035781.1	30623781	30623783	60
NC_035781.1	40730165	40800174	NC_035781.1	40743361	40743363	55
NC_035781.1	53495604	53513542	NC_035781.1	53496698	53496700	-63
NC_035781.1	53495604	53513540	NC_035781.1	53496698	53496700	-63
NC_035781.1	53495604	53513540	NC_035781.1	53496698	53496700	-63
NC_035781.1	53495604	53513540	NC_035781.1	53496698	53496700	-63
NC_035782.1	7787287	7803920	NC_035782.1	7795433	7795435	62
NC_035782.1	13780462	13783863	NC_035782.1	13781514	13781516	-67
NC_035782.1	13780462	13783863	NC_035782.1	13781542	13781544	-71
NC_035782.1	13795212	13822010	NC_035782.1	13808717	13808719	-58
NC_035782.1	13795212	13822010	NC_035782.1	13812027	13812029	-61
NC_035782.1	20974581	20988442	NC_035782.1	20987050	20987052	-58
NC_035782.1	40291933	40317010	NC_035782.1	40315943	40315945	-59
NC_035782.1	40291933	40316154	NC_035782.1	40315943	40315945	-59
NC_035782.1	40298485	40316154	NC_035782.1	40315943	40315945	-59
NC_035782.1	40855462	40903364	NC_035782.1	40880863	40880865	63
NC_035782.1	40855462	40903364	NC_035782.1	40880863	40880865	63
NC_035782.1	40855462	40903364	NC_035782.1	40880863	40880865	63
NC_035782.1	40856210	40903364	NC_035782.1	40880863	40880865	63
NC_035782.1	40856210	40903364	NC_035782.1	40880863	40880865	63
NC_035782.1	40856210	40903364	NC_035782.1	40880863	40880865	63
NC_035782.1	40856210	40903364	NC_035782.1	40880863	40880865	63
NC_035782.1	40856210	40903364	NC_035782.1	40880863	40880865	63
NC_035782.1	40856210	40903364	NC_035782.1	40880863	40880865	63
NC_035782.1	40856210	40903364	NC_035782.1	40880863	40880865	63
NC_035782.1	50262661	50275592	NC_035782.1	50267958	50267960	-51
NC_035782.1	50262663	50275592	NC_035782.1	50267958	50267960	-51
NC_035782.1	58886345	58893566	NC_035782.1	58892504	58892506	-54
NC_035782.1	58924168	58967420	NC_035782.1	58927745	58927747	-51
NC_035782.1	64504494	64535396	NC_035782.1	64525211	64525213	50
NC_035782.1	70119043	70157302	NC_035782.1	70132784	70132786	-62
NC_035782.1	71107090	71112308	NC_035782.1	71110105	71110107	66
NC_035783.1	10946540	10955009	NC_035783.1	10946955	10946957	60
NC_035783.1	10946554	10955009	NC_035783.1	10946955	10946957	60
NC_035783.1	20945589	20975037	NC_035783.1	20970659	20970661	51
NC_035783.1	45433655	45481248	NC_035783.1	45449470	45449472	66
NC_035784.1	492856	506173	NC_035784.1	496226	496228	-58
NC_035784.1	12701003	12710869	NC_035784.1	12709887	12709889	53
NC_035784.1	36791265	36801233	NC_035784.1	36797029	36797031	-51
NC_035784.1	37707964	37713112	NC_035784.1	37712895	37712897	-50
NC_035784.1	37708237	37713112	NC_035784.1	37712895	37712897	-50
NC_035784.1	37710273	37713112	NC_035784.1	37712895	37712897	-50
NC_035784.1	37710938	37715195	NC_035784.1	37712895	37712897	-50
NC_035784.1	48619386	48623487	NC_035784.1	48619805	48619807	-56
NC_035784.1	68652998	68705206	NC_035784.1	68684823	68684825	75
NC_035784.1	68652998	68705206	NC_035784.1	68684823	68684825	75
NC_035784.1	68652998	68702377	NC_035784.1	68684823	68684825	75
NC_035784.1	68652999	68700743	NC_035784.1	68684823	68684825	75
