NC_035780.1	2931744	2936496	NC_035780.1	2935107	2935109	-50
NC_035780.1	23733774	23761883	NC_035780.1	23739026	23739028	54
NC_035780.1	32697475	32718987	NC_035780.1	32708830	32708832	56
NC_035780.1	36251202	36284517	NC_035780.1	36253843	36253845	-52
NC_035780.1	51195169	51484384	NC_035780.1	51241818	51241820	60
NC_035780.1	63199975	63216977	NC_035780.1	63202067	63202069	53
NC_035781.1	6341116	6366119	NC_035781.1	6355370	6355372	63
NC_035781.1	12980147	12997540	NC_035781.1	12991078	12991080	73
NC_035781.1	24118887	24179244	NC_035781.1	24176909	24176911	50
NC_035781.1	30611656	30628408	NC_035781.1	30623781	30623783	60
NC_035781.1	40730165	40800174	NC_035781.1	40743361	40743363	55
NC_035781.1	53495604	53513542	NC_035781.1	53496698	53496700	-63
NC_035782.1	7787287	7803920	NC_035782.1	7795433	7795435	62
NC_035782.1	13780462	13783863	NC_035782.1	13781514	13781516	-67
NC_035782.1	13780462	13783863	NC_035782.1	13781542	13781544	-71
NC_035782.1	13795212	13822010	NC_035782.1	13808717	13808719	-58
NC_035782.1	13795212	13822010	NC_035782.1	13812027	13812029	-61
NC_035782.1	20974581	20988442	NC_035782.1	20987050	20987052	-58
NC_035782.1	40291933	40317010	NC_035782.1	40315943	40315945	-59
NC_035782.1	40855462	40903364	NC_035782.1	40880863	40880865	63
NC_035782.1	50262661	50275592	NC_035782.1	50267958	50267960	-51
NC_035782.1	58886345	58893566	NC_035782.1	58892504	58892506	-54
NC_035782.1	58924168	58967420	NC_035782.1	58927745	58927747	-51
NC_035782.1	64504494	64535396	NC_035782.1	64525211	64525213	50
NC_035782.1	68611819	68621721	NC_035782.1	68614005	68614007	57
NC_035782.1	70119043	70157302	NC_035782.1	70132784	70132786	-62
NC_035782.1	71107090	71112308	NC_035782.1	71110105	71110107	66
NC_035783.1	10946540	10955009	NC_035783.1	10946955	10946957	60
NC_035783.1	20945589	20975037	NC_035783.1	20970659	20970661	51
NC_035783.1	45433655	45481248	NC_035783.1	45449470	45449472	66
NC_035784.1	492856	506173	NC_035784.1	496226	496228	-58
NC_035784.1	12701003	12710869	NC_035784.1	12709887	12709889	53
NC_035784.1	36791265	36801233	NC_035784.1	36797029	36797031	-51
NC_035784.1	37707964	37715195	NC_035784.1	37712895	37712897	-50
NC_035784.1	44590677	44593259	NC_035784.1	44590822	44590824	-50
NC_035784.1	48619386	48623487	NC_035784.1	48619805	48619807	-56
NC_035784.1	68652998	68721088	NC_035784.1	68684823	68684825	75
NC_035784.1	86861250	86913712	NC_035784.1	86884124	86884126	50
NC_035785.1	16142309	16154278	NC_035785.1	16144008	16144010	50
NC_035785.1	31870553	31885515	NC_035785.1	31872465	31872467	-54
NC_035785.1	36230415	36270023	NC_035785.1	36240979	36240981	53
NC_035786.1	53578807	53596609	NC_035786.1	53584109	53584111	66
NC_035786.1	57042999	57066098	NC_035786.1	57064915	57064917	-68
NC_035787.1	10311449	10353830	NC_035787.1	10314152	10314154	-54
NC_035787.1	28770266	28849084	NC_035787.1	28804310	28804312	-59
NC_035787.1	28770266	28849084	NC_035787.1	28817587	28817589	73
NC_035787.1	45920011	45934396	NC_035787.1	45924917	45924919	-60
NC_035787.1	52934771	52944652	NC_035787.1	52937309	52937311	-58
NC_035787.1	59151427	59195113	NC_035787.1	59167849	59167851	-50
NC_035787.1	59166393	59168383	NC_035787.1	59167849	59167851	-50
NC_035787.1	69868997	69893822	NC_035787.1	69871033	69871035	54
NC_035788.1	20096599	20548306	NC_035788.1	20530516	20530518	-59
NC_035788.1	42704671	42723149	NC_035788.1	42707737	42707739	-54
NC_035788.1	51461798	51495130	NC_035788.1	51481879	51481881	-59
NC_035788.1	66968589	66993270	NC_035788.1	66990670	66990672	71
